appname,event,timestamp
应用预测,1,1605108175215
应用预测,32,1605108175220
应用预测,1,1605108175724
应用预测,1,1605108176351
应用预测,1,1605108177333
应用预测,1,1605108179052
应用预测,1,1605108180889
应用预测,1,1605108181653
应用预测,1,1605108185322
系统桌面,32,1605108186065
系统桌面,32,1605108186083
系统桌面,32,1605108186618
系统桌面,1,1605108206029
百度网盘,32,1605108206262
系统桌面,32,1605108206287
百度网盘,32,1605108206549
百度网盘,1,1605108208447
百度网盘,32,1605108208550
百度网盘,32,1605108208637
系统桌面,32,1605108209475
系统桌面,32,1605108209520
系统桌面,32,1605108210040
系统桌面,1,1605108210225
应用预测,32,1605108210391
应用预测,32,1605108210398
应用预测,1,1605108220269
系统桌面,32,1605108240203
系统桌面,32,1605108240245
系统桌面,32,1605108240770
系统桌面,1,1605108245642
拼多多,32,1605108245674
系统桌面,32,1605108247070
系统桌面,32,1605108247089
拼多多,32,1605108247653
系统桌面,32,1605108249516
系统桌面,32,1605108249579
系统桌面,32,1605108250178
系统桌面,1,1605108250547
应用预测,32,1605108250815
系统桌面,32,1605108250825
应用预测,32,1605108250839
系统桌面,32,1605108250869
应用预测,1,1605108251871
应用预测,1,1605108280925
应用预测,1,1605108294615
系统 UI,32,1605108414882
系统 UI,32,1605108414885
系统 UI,32,1605108414898
系统 UI,32,1605108414929
万象息屏,32,1605108415223
设置,32,1605136153652
设置,32,1605136153669
设置,32,1605136154209
设置,32,1605136154230
设置,32,1605136154787
设置,32,1605136154808
应用预测,32,1605136155566
应用预测,1,1605136157297
应用预测,32,1605136157362
系统桌面,32,1605136162716
系统桌面,32,1605136162734
系统桌面,32,1605136163263
系统桌面,32,1605136164069
系统桌面,32,1605136164093
系统桌面,2,1605136165213
系统桌面,1,1605136166484
系统桌面,32,1605136166514
手机管家,32,1605136166651
系统桌面,32,1605136168565
系统桌面,32,1605136169006
系统桌面,1,1605136169329
应用预测,32,1605136169396
应用预测,32,1605136169408
系统桌面,32,1605136171355
系统桌面,32,1605136171392
系统桌面,32,1605136171916
系统桌面,1,1605136173083
有道云笔记,32,1605136173113
系统桌面,32,1605136173742
系统桌面,32,1605136173772
有道云笔记,32,1605136174282
系统桌面,32,1605136179289
系统桌面,32,1605136179333
系统桌面,32,1605136179803
系统桌面,1,1605136181521
系统桌面,32,1605136182976
系统桌面,32,1605136182994
WPS Office,32,1605136183455
WPS Office,2,1605136184831
WPS Office,2,1605136186268
WPS Office,1,1605136187080
系统桌面,32,1605136187154
WPS Office,32,1605136187436
WPS Office,32,1605136187827
系统桌面,32,1605136188614
系统桌面,32,1605136188642
系统桌面,32,1605136189218
系统桌面,1,1605136189509
应用预测,32,1605136189682
应用预测,32,1605136189687
系统桌面,32,1605136212672
系统桌面,32,1605136212704
系统桌面,32,1605136213269
系统桌面,1,1605136215607
百度地图,32,1605136215684
百度地图,32,1605136216119
系统桌面,32,1605136216146
系统桌面,32,1605136216213
系统桌面,32,1605136228661
系统桌面,32,1605136228713
系统桌面,1,1605136234116
系统桌面,32,1605136234218
系统桌面,32,1605136234227
系统桌面,32,1605136244096
系统桌面,32,1605136244150
系统桌面,1,1605136245681
应用预测,32,1605136245744
应用预测,32,1605136245754
系统桌面,32,1605136245776
系统桌面,32,1605136245844
应用预测,1,1605136255691
应用预测,1,1605136256114
应用预测,1,1605136256916
系统桌面,32,1605136257646
系统桌面,32,1605136257680
系统桌面,32,1605136258201
系统桌面,1,1605136260246
天气,32,1605136260304
系统桌面,32,1605136260326
系统桌面,32,1605136260349
系统桌面,32,1605136265784
系统桌面,32,1605136266342
系统桌面,1,1605136266451
应用预测,32,1605136266491
应用预测,32,1605136266507
应用预测,1,1605136267696
系统桌面,32,1605136273042
系统桌面,32,1605136273078
系统桌面,32,1605136274000
系统桌面,2,1605136274296
系统桌面,1,1605136275091
系统桌面,32,1605136275113
手机管家,32,1605136275158
手机管家,32,1605136275202
系统桌面,32,1605136277714
系统桌面,32,1605136277758
系统桌面,1,1605136278698
应用预测,32,1605136278744
系统桌面,32,1605136278757
系统桌面,32,1605136278773
系统桌面,32,1605136281072
系统桌面,32,1605136281119
系统桌面,1,1605136298437
系统 UI,32,1605136298638
系统 UI,32,1605136298647
系统 UI,32,1605136298679
万象息屏,32,1605136299095
Android 系统,32,1605137014485
系统桌面,32,1605137014584
系统桌面,32,1605137014888
系统桌面,32,1605137014972
系统桌面,32,1605137015276
系统桌面,32,1605137015339
系统桌面,32,1605137015362
系统桌面,32,1605137015427
系统桌面,1,1605137018977
系统桌面,32,1605137018981
系统桌面,32,1605137023908
系统桌面,32,1605137023956
系统桌面,32,1605137024513
系统桌面,1,1605137025524
系统 UI,32,1605137025632
系统 UI,32,1605137025639
系统 UI,32,1605137025653
万象息屏,32,1605137026007
Android 系统,32,1605137076428
系统 UI,32,1605137076774
小米画报,32,1605137077227
万象息屏,32,1605137078218
Android 系统,32,1605137130850
系统桌面,32,1605137130934
系统桌面,32,1605137131152
系统桌面,32,1605137131205
系统桌面,1,1605137137938
QQ,32,1605137138080
系统桌面,32,1605137138102
系统桌面,32,1605137138166
QQ,1,1605137140847
QQ,1,1605137144797
QQ,32,1605137145066
QQ,32,1605137147392
QQ,1,1605137154460
QQ,32,1605137154539
QQ,32,1605137156202
系统桌面,32,1605137157614
QQ,1,1605137175335
系统桌面,32,1605137194977
系统桌面,32,1605137195046
系统 UI,32,1605137201999
系统 UI,32,1605137202010
系统 UI,32,1605137202026
系统 UI,32,1605137202040
万象息屏,32,1605137202365
Android 系统,32,1605137952482
系统桌面,32,1605137952595
系统桌面,32,1605137952763
系统桌面,32,1605137952821
系统 UI,32,1605137954159
系统 UI,32,1605137954183
系统 UI,32,1605137954206
万象息屏,32,1605137954529
Android 系统,32,1605137978833
小米画报,32,1605137979252
系统 UI,32,1605137979278
万象息屏,32,1605137985245
Android 系统,32,1605138569133
小米画报,32,1605138569276
系统 UI,32,1605138569596
万象息屏,32,1605138575564
Android 系统,32,1605138595317
系统桌面,32,1605138595428
系统桌面,32,1605138595607
系统桌面,32,1605138595655
系统桌面,1,1605138597156
QQ,32,1605138597234
系统桌面,32,1605138597256
系统桌面,32,1605138597289
QQ,1,1605138600143
QQ,1,1605138603949
QQ,1,1605138604697
QQ,32,1605138604895
QQ,1,1605138607765
QQ,32,1605138607818
QQ,1,1605138609584
QQ,32,1605138610915
QQ,32,1605138610934
QQ,32,1605138611325
QQ,32,1605138611335
系统桌面,32,1605138612012
系统桌面,32,1605138612054
系统 UI,32,1605138613369
系统 UI,32,1605138613382
系统 UI,32,1605138613400
系统 UI,32,1605138613417
万象息屏,32,1605138613846
Android 系统,32,1605139143359
系统桌面,32,1605139143473
系统桌面,32,1605139143631
系统桌面,32,1605139143702
系统桌面,1,1605139145952
相机,32,1605139145986
相机,32,1605139146551
系统桌面,32,1605139146592
系统桌面,32,1605139146623
相机,1,1605139148459
相机,1,1605139153079
相册,32,1605139153512
系统桌面,32,1605139169670
系统桌面,32,1605139170275
系统桌面,1,1605139170713
手机管家,32,1605139170753
手机管家,32,1605139170815
系统 UI,32,1605139170849
系统 UI,32,1605139170859
系统 UI,32,1605139170874
系统 UI,32,1605139170891
系统桌面,32,1605139170918
系统桌面,32,1605139171069
微信,32,1605139171783
微信,32,1605139175493
微信,1,1605139175841
搜狗输入法小米版,32,1605139175989
微信,1,1605139176945
微信,32,1605139177128
微信,32,1605139179522
微信,1,1605139181500
微信,32,1605139181560
微信,32,1605139181588
微信,32,1605139181623
微信,32,1605139181728
微信,32,1605139181775
微信,1,1605139184257
搜狗输入法小米版,32,1605139184280
微信,32,1605139185430
微信,1,1605139186349
微信,32,1605139186453
微信,32,1605139186491
微信,32,1605139186540
搜狗输入法小米版,32,1605139187015
微信,1,1605139191699
微信,1,1605139192759
微信,32,1605139192919
微信,32,1605139196245
微信,32,1605139196279
微信,1,1605139205951
微信,32,1605139206088
微信,32,1605139207260
微信,32,1605139207284
系统桌面,32,1605139210907
系统桌面,32,1605139210956
系统桌面,1,1605139212304
系统 UI,32,1605139212444
系统 UI,32,1605139212467
万象息屏,32,1605139212882
Android 系统,32,1605139862082
小米画报,32,1605139862262
系统 UI,32,1605139862488
万象息屏,32,1605139868507
Android 系统,32,1605140080077
系统桌面,32,1605140080161
系统桌面,32,1605140080493
系统桌面,32,1605140080540
系统桌面,1,1605140081292
QQ,32,1605140081385
QQ,32,1605140081429
系统桌面,32,1605140081430
系统桌面,32,1605140081508
QQ,1,1605140082610
QQ,1,1605140083934
系统桌面,32,1605140090279
系统桌面,32,1605140090330
系统 UI,32,1605140091329
系统 UI,32,1605140091355
系统 UI,32,1605140091374
系统 UI,32,1605140091387
万象息屏,32,1605140091672
Android 系统,32,1605140933130
小米画报,32,1605140933301
系统 UI,32,1605140933551
系统 UI,32,1605140933575
系统桌面,32,1605140934952
系统桌面,32,1605140935224
设置,32,1605140935393
系统桌面,32,1605140935438
设置,32,1605140935509
系统桌面,32,1605140935534
设置,1,1605140935930
系统桌面,32,1605140935976
系统桌面,1,1605140936605
QQ,32,1605140936666
QQ,32,1605140936696
系统桌面,32,1605140936736
系统桌面,32,1605140936805
QQ,1,1605140938005
系统桌面,32,1605140950240
系统桌面,32,1605140950279
系统 UI,32,1605141070361
系统 UI,32,1605141070379
万象息屏,32,1605141070707
设置,32,1605142061290
设置,32,1605142061309
设置,32,1605142061699
设置,32,1605142061724
应用预测,32,1605142062232
应用预测,1,1605142063612
应用预测,32,1605142063617
系统桌面,32,1605142064383
系统桌面,32,1605142064414
系统桌面,32,1605142065000
系统桌面,1,1605142065509
网易有道词典,32,1605142065562
系统桌面,32,1605142067625
系统桌面,32,1605142067663
网易有道词典,32,1605142068032
系统 UI,32,1605142068548
系统 UI,32,1605142068574
系统 UI,32,1605142070022
系统 UI,32,1605142070876
系统 UI,32,1605142070898
系统 UI,32,1605142071430
网易有道词典,1,1605142071517
网易有道词典,32,1605142072036
网易有道词典,32,1605142072239
网易有道词典,1,1605142073333
系统 UI,32,1605142074577
系统 UI,32,1605142074630
系统桌面,32,1605142075442
系统桌面,32,1605142075483
系统 UI,32,1605142075651
系统桌面,32,1605142075673
系统桌面,32,1605142076110
系统桌面,1,1605142076471
设置,32,1605142125610
系统桌面,32,1605142125911
系统桌面,32,1605142125928
系统桌面,32,1605142126496
系统桌面,1,1605142126756
设置,32,1605142126805
设置,32,1605142126820
设置,32,1605142127334
设置,32,1605142127365
设置,32,1605142127673
设置,32,1605142127687
应用预测,32,1605142128297
应用预测,1,1605142129461
应用预测,32,1605142129466
系统桌面,32,1605142130066
系统桌面,32,1605142130101
系统桌面,32,1605142130634
系统桌面,1,1605142132760
米家,32,1605142132812
米家,32,1605142132957
系统桌面,32,1605142132991
系统桌面,32,1605142133059
系统桌面,32,1605142135544
系统桌面,32,1605142136119
系统桌面,1,1605142136242
应用预测,32,1605142136351
应用预测,32,1605142136369
系统桌面,32,1605142142920
系统桌面,32,1605142142971
系统桌面,32,1605142143507
系统桌面,1,1605142144263
米家,32,1605142144322
系统桌面,32,1605142144337
系统桌面,32,1605142144350
系统桌面,32,1605142156683
系统桌面,32,1605142157170
系统桌面,1,1605142157354
应用预测,32,1605142157409
应用预测,32,1605142157421
应用预测,1,1605142159056
应用预测,1,1605142159790
设置,32,1605142159895
设置,1,1605142161157
设置,32,1605142161238
设置,32,1605142162370
设置,32,1605142162395
应用预测,32,1605142162775
应用预测,1,1605142168556
应用预测,32,1605142168560
应用预测,1,1605142169449
系统桌面,32,1605142171450
系统桌面,32,1605142171487
系统桌面,32,1605142172067
系统桌面,1,1605142176171
工银融e联,32,1605142176246
系统桌面,32,1605142177566
系统桌面,32,1605142177606
工银融e联,32,1605142178374
系统桌面,32,1605142181239
系统桌面,32,1605142181284
系统桌面,32,1605142181818
系统桌面,1,1605142182114
应用预测,32,1605142182429
应用预测,32,1605142182436
系统桌面,32,1605142193759
系统桌面,32,1605142193806
系统桌面,32,1605142194375
系统桌面,1,1605142195680
米家,32,1605142195790
米家,32,1605142195844
系统桌面,32,1605142195849
系统桌面,32,1605142195892
米家,1,1605142198451
米家,1,1605142199693
系统桌面,32,1605142200597
系统桌面,32,1605142201124
系统桌面,1,1605142201417
设置,32,1605142487961
设置,32,1605142487983
设置,32,1605142488357
设置,32,1605142488383
应用预测,32,1605142488997
应用预测,1,1605142490053
应用预测,32,1605142490059
系统桌面,32,1605142491377
系统桌面,32,1605142491426
系统桌面,32,1605142492023
系统桌面,1,1605142496551
闲鱼,32,1605142496601
闲鱼,32,1605142497902
闲鱼,32,1605142498206
闲鱼,32,1605142498322
系统桌面,32,1605142499159
系统桌面,32,1605142499205
系统桌面,32,1605142501421
系统桌面,32,1605142501446
系统桌面,32,1605142501523
系统桌面,32,1605142502001
系统桌面,1,1605142502066
设置,32,1605142649978
设置,32,1605142650000
设置,32,1605142650323
设置,32,1605142650351
应用预测,32,1605142650938
应用预测,1,1605142651996
应用预测,32,1605142652001
系统桌面,32,1605142652747
系统桌面,32,1605142652805
系统桌面,32,1605142653363
系统桌面,1,1605142656150
计算器,32,1605142656177
计算器,32,1605142656425
系统桌面,32,1605142656439
系统桌面,32,1605142657845
系统桌面,32,1605142658333
系统桌面,1,1605142658655
应用预测,32,1605142658714
应用预测,32,1605142658725
系统桌面,32,1605142661105
系统桌面,32,1605142661140
系统桌面,32,1605142661676
系统桌面,1,1605142663880
应用预测,32,1605142663932
应用预测,32,1605142663948
系统桌面,32,1605142663964
系统桌面,32,1605142663983
应用预测,1,1605142664975
应用预测,1,1605142665924
系统桌面,32,1605142666453
系统桌面,32,1605142666490
系统桌面,32,1605142667012
系统桌面,1,1605142667328
计算器,32,1605142667356
计算器,32,1605142668105
计算器,1,1605142669876
计算器,1,1605142670504
系统桌面,32,1605142670892
系统桌面,32,1605142671368
系统桌面,1,1605142671488
设置,32,1605142827783
设置,32,1605142827878
设置,32,1605142827912
设置,32,1605142828222
设置,32,1605142828238
应用预测,32,1605142828787
应用预测,1,1605142830135
应用预测,32,1605142830215
系统桌面,32,1605142831837
系统桌面,32,1605142831853
系统桌面,32,1605142832449
系统桌面,1,1605142835251
